,key,Img_path,GD,OCMR,Is_OCMR_true,MolVec,Is_MolVec_true,OSRA,Is_OSRA_true,Imago,Is_Imago_true,OCMR_TanimotoSimilarity,MolVec_TanimotoSimilarity,OSRA_TanimotoSimilarity,Imago_TanimotoSimilarity,OCMR_edit_distance,MolVec_edit_distance,OSRA_edit_distance,Imago_edit_distance
392,P393,./images/P393.png,C1CCC2=C(C=3CCCC3C=C12)CC(=O)NS(=O)(=O)C=1OC=C(C1)C(C)(C)O,CC(C)(O)C1=COC(S(=O)(=O)NC(=O)CC2=C3CCCC3=CC3=C2CCC3)=C1,1,CC(C)(O)C1=COC(S(=O)(=O)NC(=O)C/C2=C3\CCC\C3=C\C3=C2CCC3)=C1,1,O=C(NS(=O)(=O)c1occ(c1)C(O)(C)C)Cc1c2CCCc2cc2c1CCC2,1,CC.CC(C)(O)c1coc(SNC(=O)Cc2c3c(cc4c2CCC4)CCC3)c1,0,1.0,1.0,1.0,0.7794871794871795,0,0,0,8
393,P394,./images/P394.png,C(C)(C)C1=C(C(=CC=C1)C(C)C)CC(=O)NS(=O)(=O)C=1SC(=CN1)C(C)(C)O,CC(C)C1=CC=CC(C(C)C)=C1CC(=O)NS(=O)(=O)C1=NC=C(C(C)(C)O)S1,1,CC(C)C1=CC=CC(C(C)C)=C1CC(=O)NS(=O)(=O)C1=NC=C(C(C)(C)O)S1,1,O=C(NS(=O)(=O)c1ncc(s1)C(O)(C)C)Cc1c(cccc1C(C)C)C(C)C,1,CC.CC(C)c1cccc(C(C)C)c1CC(=O)NS(=O)(=O)c1ncc(C(C)(C)O)s1,1,1.0,1.0,1.0,0.9832402234636871,0,0,0,0
394,P395,./images/P395.png,C1CCC2=C(C=3CCCC3C=C12)CC(=O)NS(=O)(=O)C=1SC(=CN1)C(C)(C)O,CC(C)(O)C1=CN=C(S(=O)(=O)NC(=O)CC2=C3CCCC3=CC3=C2CCC3)S1,1,CC(C)(O)C1=CN=C(S(=O)(=O)NC(=O)C/C2=C3\CCC\C3=C\C3=C2CCC3)S1,1,O=C(NS(=O)(=O)c1ncc(s1)C(O)(C)C)Cc1c2CCCc2cc2c1CCC2,1,CC(C)(O)c1cnc(S(=O)(=O)NC(=O)Cc2c3c(cc4c2CCC4)CCC3)s1,1,1.0,1.0,1.0,1.0,0,0,0,0
395,P396,./images/P396.png,FC1=CC(=C(C(=C1)C(C)C)CC(=O)NS(=O)(=O)C=1SC(=CN1)C(CO)(C)C)C(C)C,CC(C)C1=CC(F)=CC(C(C)C)=C1CC(=O)NS(=O)(=O)C1=NC=C(C(C)(C)CO)S1,1,CC(C)C1=CC(F)=CC(C(C)C)=C1CC(=O)NS(=O)(=O)C1=NC=C(C(C)(C)CO)S1,1,OCC(c1cnc(s1)S(=O)(=O)NC(=O)Cc1c(cc(cc1C(C)C)F)C(C)C)(C)C,1,CC(C)c1cc(F)cc(C(C)C)c1CC(=O)NS(=O)(=O)c1ncc(C(C)(C)CO)s1,1,1.0,1.0,1.0,1.0,0,0,0,0
396,P397,./images/P397.png,ClC=1C=2CCCC2C(=C2CCCC12)CC(=O)NS(=O)(=O)C=1SC(=CN1)C(C)(C)O,CC(C)(O)C1=CN=C(S(=O)(=O)NC(=O)CC2=C3CCCC3=C(Cl)C3=C2CCC3)S1,1,CC(C)(O)C1=CN=C(S(=O)(=O)NC(=O)C/C2=C3\CCC\C3=C(/Cl)C3=C2CCC3)S1,1,O=C(NS(=O)(=O)c1ncc(s1)C(O)(C)C)Cc1c2CCCc2c(c2c1CCC2)Cl,1,CC(C)(O)c1cnc(SONC(=O)Cc2c3c(c(Cl)c4c2CCC4)CCC3)s1,0,1.0,1.0,1.0,0.78,0,0,0,7
397,P398,./images/P398.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C=1SC(=CN1)C1(CCC1)O,O=C(NC1=C2CCCC2=CC2=C1CCC2)NS(=O)(=O)C1=NC=C(C2(O)CCC2)S1,1,O=C(NC1=C2CCCC2=CC2=C1CCC2)NS(=O)(=O)C1=NC=C(C2(O)CCC2)S1,1,O=C(NS(=O)(=O)c1ncc(s1)C1(O)CCC1)Nc1c2CCCc2cc2c1CCC2,1,O=C(NSc1ncc(C2(O)CCC2)s1)Nc1c2c(cc3c1CCC3)CCC2,0,1.0,1.0,1.0,0.7941176470588235,0,0,0,31
398,P399,./images/P399.png,FC=1C(=C(C(=CC1)C(C)C)NC(=O)NS(=O)(=O)C=1OC=C(C1)C(C)(C)O)C(C)C,CC(C)C1=CC=C(F)C(C(C)C)=C1NC(=O)NS(=O)(=O)C1=CC(C(C)(C)O)=CO1,1,CC(C)C1=CC=C(F)C(C(C)C)=C1NC(=O)NC1=CC(C(C)(C)O)=CO1.CCC,0,O=C(NS(=O)(=O)c1occ(c1)C(O)(C)C)NC1=C(C(C)C)C(=CCC1(C)C(C)C)F,0,CC(C)c1coc(S(=O)NC(=O)Nc2c(C(C)C)ccc(F)c2C(C)C)c1,0,1.0,0.7640449438202247,0.6153846153846154,0.6590909090909091,0,9,34,27
399,P400,./images/P400.png,ClC=1C(=C(C(=CC1)C(C)C)NC(=O)NS(=O)(=O)C=1OC=C(C1)C1(CC1)O)C(C)C,CC(C)C1=C(NC(=O)NS(=O)(=O)C2=CC(C3(O)CC3)=CO2)C(C(C)C)=C(Cl)C=C1,1,CC(C)C1=C(NC(=O)NS(=O)(=O)C2=CC(C3(O)CC3)=CO2)C(C(C)C)=C(Cl)C=C1,1,O=C(NS(=O)(=O)c1occ(c1)C1(O)CC1)Nc1c(ccc(c1C(C)C)Cl)C(C)C,1,CC(C)c1ccc(Cl)c(C(C)C)c1N*(S)c1cc(C2(O)CC2)co1,0,1.0,1.0,1.0,0.6781609195402298,0,0,0,12
400,P401,./images/P401.png,C1CCC2=C(C=CC=C12)NC(=O)NS(=O)(=O)C=1OC=C(C1)C1(CC1)O,O=C(NC1=C2CCCC2=CC=C1)NS(=O)(=O)C1=CC(C2(O)CC2)=CO1,1,CCC.O.O=C(NC1=CC(C2(O)CC2)=CO1)NC1=C2\CCC\C2=C\C=C\1,0,O=C(NS(=O)(=O)c1occ(c1)C1(O)CC1)Nc1cccc2c1CCC2,1,O=C(NSc1cc(C2(O)CC2)co1)Nc1cccc2c1CCC2,0,1.0,0.7457627118644068,1.0,0.7586206896551724,0,23,0,24
401,P402,./images/P402.png,FC1=CC(=C(C(=C1)C(C)C)NC(=O)NS(=O)(=O)C=1SC(=C(N1)C)C(C)(C)O)C(C)C,CC1=C(C(C)(C)O)SC(S(=O)(=O)NC(=O)NC2=C(C(C)C)C=C(F)C=C2C(C)C)=N1,1,CC1=C(C(C)(C)O)SC(S(=O)(=O)NC(=O)NC2=C(C(C)C)C=C(F)C=C2C(C)C)=N1,1,O=C(NS(=O)(=O)c1nc(c(s1)C(O)(C)C)C)Nc1c(cc(cc1C(C)C)F)C(C)C,1,Cc1nc(SNC(=O)Nc2c(C(C)C)cc(F)cc2C(C)C)sc1C(C)(C)O,0,1.0,1.0,1.0,0.7777777777777778,0,0,0,8
402,P403,./images/P403.png,FC=1C(=C(C(=CC1)C(C)C)NC(=O)NS(=O)(=O)C=1SC(=C(N1)C)C(C)(C)O)C(C)C,CC1=C(C(C)(C)O)SC(S(=O)(=O)NC(=O)NC2=C(C(C)C)C(F)=CC=C2C(C)C)=N1,1,CC1=C(C(C)(C)O)SC(S2(NC(=O)NC3=C(C(C)C)C(F)=CC=C3C(C)C)=CCO=2)=N1,0,O=C(NS(=O)(=O)c1nc(c(s1)C(O)(C)C)C)Nc1c(ccc(c1C(C)C)F)C(C)C,1,CC.Cc1nc(SNC(=O)Nc2c(C(C)C)ccc(F)c2C(C)C)sc1C(C)(C)O,0,1.0,0.0,1.0,0.7650273224043715,0,57,0,8
403,P404,./images/P404.png,ClC=1C(=C(C(=CC1)C(C)C)NC(=O)NS(=O)(=O)C=1SC(=C(N1)C)C(C)(C)O)C(C)C,CC1=C(C(C)(C)O)SC(S(=O)(=O)NC(=O)NC2=C(C(C)C)C(Cl)=CC=C2C(C)C)=N1,1,CC1=C(C(C)(C)O)SC(NC(=O)NC2=C(C(C)C)C(Cl)=CC=C2C(C)C)=N1.CCC,0,O=C(NS(=O)(=O)c1nc(c(s1)C(O)(C)C)C)Nc1c(ccc(c1C(C)C)Cl)C(C)C,1,c,0,1.0,0.6703296703296703,1.0,0.0,0,9,0,58
404,P405,./images/P405.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C,CS(=O)(=O)NC(=O)NC1=C2CCCC2=CC2=C1CCC2,1,CS(=O)(=O)NC(=O)N/C1=C2\CCC\C2=C\C2=C1CCC2,1,C=C(NS(=O)(=*)C)Nc1c2CCCc2cc2c1CCC2,0,CC(N)=O.CSNc1c2c(cc3c1CCC3)CCC2,0,1.0,1.0,0.7746478873239436,0.7205882352941176,0,0,5,14
405,P406,./images/P406.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C=1C=NN2C1CCCC2,O=C(NC1=C2CCCC2=CC2=C1CCC2)NS(=O)(=O)C1=C2CCCCN2N=C1,1,CC.CCC(C)CC(C)/C=C\[C@@]12C[C@H]1CCC2CC12[C@@H]3[C@H]1C321C(C)=C1N(N)S(=O)(=O)C1=C2CCCCN2N=C1,0,"*c1c2CCCc2cc2c1CCC2
ICCCCC1[I](C)N=CC1*(=O)(=*)N(C(=*)*(C)C)C",0,c,0,1.0,0.0,0.47435897435897434,0.0,0,49,29,49
406,P407,./images/P407.png,CC1(CN2C(OC1)=C(C=N2)S(=O)(=O)N)C,CC1(C)COC2=C(S(N)(=O)=O)C=NN2C1,1,C=S(N)(=O)C1=C2OCC(C)(C)CN2N=C1,0,CC1(C)CNc2n(C1)ncc2S(=O)(=*)N,0,CNS(=O)c1cnn2c1OCC(C)(C)C2,0,1.0,0.8367346938775511,0.5306122448979592,0.6,0,23,24,22
407,P408,./images/P408.png,FC1C=2N(CCC1)N=CC2S(=O)(=O)NC(NC2=C1CCCC1=CC=1CCCC21)=O,O=C(NC1=C2CCCC2=CC2=C1CCC2)NS(=O)(=O)C1=C2C(F)CCCN2N=C1,1,O=C(N/C1=C2\CCC\C2=C\C2=C1CCC2)NS(=O)(=O)C1=C2C(F)CCCN2N=C1,1,O=C(N[C](=O)(=O)C1=C2C(F)CCCN2C*=C1)Nc1c2CCCc2cc2c1CCC2,0,C=C/C(C)=C(/CCC)C(NC=O)=C1CCCCCC1.CC.CCCC*(C)(C)(C)c1cn[nH]c1C,0,1.0,1.0,0.0,0.1552511415525114,0,0,52,34
408,P409,./images/P409.png,CN([C@H]1CN2C(OC1)=C(C=N2)S(=O)(=O)NC(NC2=C1CCCC1=CC=1CCCC21)=O)C,CN(C)[C@@H]1COC2=C(S(=O)(=O)NC(=O)NC3=C4CCCC4=CC4=C3CCC4)C=NN2C1,1,CC1=CC(S(=O)(=O)NC(=O)N/C2=C3\CCC\C3=C\C3=C2CCC3)=C2OC[C@@H](N(C)C)CN12,0,[NH2+]=C/C(=C\1/*CC(=[N](C)C)CN1)/[C](=C)(=C)N(C(=*)[N](=C)c1c2CCCc2cc2c1CCC2)*,0,c,0,1.0,0.8245614035087719,0.0,0.0,0,36,61,61
409,P410,./images/P410.png,C(C)(=O)C1=CC=C(C=C1)S(=O)(=O)NC(NC1=C2CCCC2=CC=2CCCC12)=O,CC(=O)C1=CC=C(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)C=C1,1,CC(=O)C1=CC=C(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)C=C1,1,O=C(NS(=O)(=O)c1ccc(cc1)C(=O)C)Nc1c2CCCc2cc2c1CCC2,1,C=C(C)c1ccc(S(=C)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1,0,1.0,1.0,1.0,0.7346938775510204,0,0,0,8
410,P411,./images/P411.png,ClC=1C=CC(=C(C(=O)NCCC2=CC=C(C=C2)S(NC(NC2=C3CCCC3=CC=3CCCC23)=O)(=O)=O)C1)OC,COC1=C(C(=O)NCCC2=CC=C(S(=O)(=O)NC(=O)NC3=C4CCCC4=CC4=C3CCC4)C=C2)C=C(Cl)C=C1,1,CCC.COC1=C(C(=O)NCCC2=CC=C(S(=O)NC(=O)N/C3=C4\CCC\C4=C\C4=C3CCC4)C=C2)C=C(Cl)C=C1,0,COc1ccc(cc1C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2)Cl,1,c,0,1.0,0.8391608391608392,1.0,0.0,0,4,0,68
411,P412,./images/P412.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C1=CC=C(CCNC(=O)C2=NC=C(N=C2)C)C=C1,CC1=CN=C(C(=O)NCCC2=CC=C(S(=O)(=O)NC(=O)NC3=C4CCCC4=CC4=C3CCC4)C=C2)C=N1,1,CC1=CN=C(C(=O)NCCC2=CC=C(S(=O)(=O)NC(=O)N/C3=C4\CCC\C4=C\C4=C3CCC4)C=C2)C=N1,1,Cc1ncc(nc1)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)CNc1c2CCCc2cc2c1CCC2,0,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cc2)cn1,1,1.0,1.0,0.8897058823529411,1.0,0,0,1,0
412,P413,./images/P413.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C1=CC=C(CCNC(=O)C2=NOC(=C2)C)C=C1,CC1=CC(C(=O)NCCC2=CC=C(S(=O)(=O)NC(=O)NC3=C4CCCC4=CC4=C3CCC4)C=C2)=NO1,1,CC1=CC(C(=O)NCCC2=CC=C(NC(=O)N/C3=C4\CCC\C4=C\C4=C3CCC4)C=C2)=NO1.CCC,0,Cc1onc(c1)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2,1,CCC.CNCCc1ccc(S(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1.Cc1cc(C=O)no1,0,1.0,0.8449612403100775,1.0,0.6920152091254753,0,9,0,25
413,P414,./images/P414.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C1=CC=C(C=C1)CCN1C(C2=CC(=CC=C2C(C1=O)(C)C)OC)=O,COC1=CC2=C(C=C1)C(C)(C)C(=O)N(CCC1=CC=C(S(=O)(=O)NC(=O)NC3=C4CCCC4=CC4=C3CCC4)C=C1)C2=O,1,COC1=CC2=C(C=C1)C(C)(C)C(=O)N(CCC1=CC=C(C(=O)(O)NC(=O)N/C3=C4\CCC\C4=C\C4=C3CCC4)C=C1)C2=O,0,COc1ccc2c(c1)C(=O)N(C(=O)C2(C)C)CCc1ccc(cc1)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2,1,CC.COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cc1)C(=O)C2(C)C,1,1.0,0.0,1.0,0.9902912621359223,0,80,0,0
414,P415,./images/P415.png,C(C)C=1C(N(CC1C)C(=O)NCCC1=CC=C(C=C1)S(NC(NC1=C2CCCC2=CC=2CCCC12)=O)(=O)=O)=O,CCC1=C(C)CN(C(=O)NCCC2=CC=C(S(=O)(=O)NC(=O)NC3=C4CCCC4=CC4=C3CCC4)C=C2)C1=O,1,CCC1=C(C)CN(C(=O)NCCC2=CC=C(C(=O)(O)NC(=O)N/C3=C4\CCC\C4=C\C4=C3CCC4)C=C2)C1=O,0,CCC1=C(C)CN(C1=O)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2,1,CC.CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cc2)C1=O,0,1.0,0.0,1.0,0.8447653429602888,0,71,0,4
415,P416,./images/P416.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C1=CC(=CO1)C(=O)OCC,CCOC(=O)C1=COC(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)=C1,1,CCOC(=O)C1=COC(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)=C1,1,CCOC(=O)c1coc(c1)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2,1,CCOC(=O)c1coc(SNC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,0,1.0,1.0,1.0,0.7961165048543689,0,0,0,8
416,P417,./images/P417.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C1=CC(=CO1)C(=O)O,O=C(NC1=C2CCCC2=CC2=C1CCC2)NS(=O)(=O)C1=CC(C(=O)O)=CO1,1,O=C(NC1=C2CCCC2=CC2=C1CCC2)NS(=O)(=O)C1=CC(C(=O)O)=CO1,1,O=C(NS(=O)(=O)c1occ(c1)C(=O)O)Nc1c2CCCc2cc2c1CCC2,1,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)c1cc(C(=O)O)co1,0,1.0,1.0,1.0,0.7789473684210526,0,0,0,4
417,P418,./images/P418.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C1CCN(CC1)C,CN1CCC(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)CC1,1,C=S(=O)(NC(=O)NC1=C2CCCC2=CC2=C1CCC2)C1CCN(C)CC1.CC,0,CN1CCC(CC1)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2,1,c,0,1.0,0.8691099476439791,1.0,0.0,0,23,0,47
418,P419,./images/P419.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C1CCN(CC1)CC#C,C#CCN1CCC(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)CC1,1,C#CCN1CCC(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)CC1,1,CCCN1CCC(CC1)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2,0,C#CCN1CCC(SNC(=O)Nc2c3c(cc4c2CCC4)CCC3)CC1,0,1.0,1.0,0.8910891089108911,0.8080808080808081,0,0,1,8
419,P420,./images/P420.png,C(C)(=O)N1CCC(CC1)S(=O)(=O)NC(NC1=C2CCCC2=CC=2CCCC12)=O,CC(=O)N1CCC(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)CC1,1,C=[S@@](=O)(NC(=O)N/C1=C2\CCC\C2=C\C2=C1CCC2)C1CCN(C(C)=O)CC1.CCC,0,O=*(NS(=O)(=O)C1CCN(CC1)C(=O)C)Nc1c2CCCc2cc2c1CCC2,0,c,0,1.0,0.8627450980392157,0.8181818181818182,0.0,0,33,1,52
420,P421,./images/P421.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C1CCNCC1,O=C(NC1=C2CCCC2=CC2=C1CCC2)NS(=O)(=O)C1CCNCC1,1,O=C(N/C1=C2\CCC\C2=C\C2=C1CCC2)NS(=O)(=O)C1CCNCC1,1,O=C(NS(=O)(=O)C1CCNCC1)Nc1c2CCCc2cc2c1CCC2,1,CC.NC(=O)Nc1c2c(cc3c1CCC3)CCC2.SC1CCNCC1,0,1.0,1.0,1.0,0.7613636363636364,0,0,0,24
421,P422,./images/P422.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C1CCN(CC1)C(=O)NC(C)C,CC(C)NC(=O)N1CCC(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)CC1,1,CC(C)NC(=O)N1CCC(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)CC1,1,CC(NC(=O)N1CCC(CC1)S(=O)(=O)NC(=O)Nc1c2CCCc2cc2c1CCC2)C,1,c,0,1.0,1.0,1.0,0.0,0,0,0,57
422,P423,./images/P423.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C1=NC=CN=C1,O=C(NC1=C2CCCC2=CC2=C1CCC2)NS(=O)(=O)C1=NC=CN=C1,1,C=[S@@](=O)(NC(=O)N/C1=C2\CCC\C2=C\C2=C1CCC2)C12=NC=C1N=C2.CCC,0,O=C(NS(=O)(=O)c1cnccn1)Nc1c2CCCc2cc2c1CCC2,1,c,0,1.0,0.0,1.0,0.0,0,44,0,44
423,P424,./images/P424.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C=1N=NC=CC1,O=C(NC1=C2CCCC2=CC2=C1CCC2)NS(=O)(=O)C1=NN=CC=C1,1,O=C(N/C1=C2\CCC\C2=C\C2=C1CCC2)NS(=O)(=O)C1=NN=CC=C1,1,O=C(NS(=O)(=O)c1cccnn1)Nc1c2CCCc2cc2c1CCC2,1,O=C(NSc1cccnn1)Nc1c2c(cc3c1CCC3)CCC2,0,1.0,1.0,1.0,0.7888888888888889,0,0,0,30
424,P425,./images/P425.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C1=NC=CC=N1,O=C(NC1=C2CCCC2=CC2=C1CCC2)NS(=O)(=O)C1=NC=CC=N1,1,O=C(N/C1=C2\CCC\C2=C\C2=C1CCC2)NO(O)C1=NC=CC=N1,0,O=C(NS(=O)(=O)C1=NC=CCN1)Nc1c2CCCc2cc2c1CCC2,0,CNSC(=N)C(C)C.O=CNc1c2c(cc3c1CCC3)CCC2,0,1.0,0.0,0.7717391304347826,0.5647058823529412,0,44,8,20
425,P426,./images/P426.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)NS(=O)(=O)C=1N=NC(=CC1)C,CC1=CC=C(S(=O)(=O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)N=N1,1,CC1=CC=C(O(O)NC(=O)NC2=C3CCCC3=CC3=C2CCC3)N=N1,0,O=C(NS(=O)(=O)c1ccc(nn1)C)Nc1c2CCCc2cc2c1CCC2,1,Cc1ccc(*(S)c2c3c(cc4c2CCC4)CCC3)nn1,0,1.0,0.0,1.0,0.627906976744186,0,47,0,14
426,P427,./images/P427.png,C(C)(C)C1=C(C(=CC=C1)C(C)C)NC(=O)NS(=O)(=O)C=1N=NC(=CC1)C,CC1=CC=C(S(=O)(=O)NC(=O)NC2=C(C(C)C)C=CC=C2C(C)C)N=N1,1,CC1=CC=C(S(=O)(=O)NC(=O)NC2=C(C(C)C)C=CC=C2C(C)C)N=N1,1,Cc1ccc(nn1)S(=O)(=O)NC1=[O]C(C)c2c(N1)c(ccc2)C(C)C,0,c,0,1.0,1.0,0.0,0.0,0,0,47,47
427,P428,./images/P428.png,NC1=NC2=CC(=CC=C2C=C1CCCO)C1=NNC=C1,NC1=NC2=CC(C3=NNC=C3)=CC=C2C=C1CCCO,1,NC1=N/C2=CC(C3=NNC=C3)=CC=C2/C=C\1CCCO,1,OCCCc1cc2ccc(cc2nc1N)c1n[nH]cc1,1,CC.Nc1nc2cc(-c3cc[nH]n3)ccc2cc1CCCO,1,1.0,1.0,1.0,0.9798657718120806,0,0,0,0
428,P429,./images/P429.png,NC1=NC2=CC(=CC=C2C=C1CCCCO)C1=NNC=C1,NC1=NC2=CC(C3=NNC=C3)=CC=C2C=C1CCCCO,1,NC1=N/C2=CC(C3=NNC=C3)=CC=C2/C=C\1CCCCO,1,OCCCCc1cc2ccc(cc2nc1N)c1n[nH]cc1,1,Nc1nc2cc(-c3cc[nH]n3)ccc2cc1CCCCO,1,1.0,1.0,1.0,1.0,0,0,0,0
429,P430,./images/P430.png,FC1=CC(=C(C(=C1)C(C)C)NC(=O)NS(=O)(=N)C1=CC=C(C=C1)C(C)(C)O)C(C)C,CC1=C(C(C)(C)O)C=C(S(N)(=O)=NC(=O)NC2=C(C(C)C)C=C(F)C=C2C(C)C)O1,0,CC1=C(C(C)(C)O)C=C([S@](N)(=O)=NC(=O)NC2=C(C(C)C)C=C(F)C=C2C(C)C)O1,0,Fc1cc(C(C)C)c(c(c1)C(C)C)NC(=O)N=S(=O)(c1oc(c(c1)C(O)(C)C)C)N,0,CC(C)c1cc(F)cc(C(C)C)c1NC(N)=O.Cc1oc(SN)cc1C(C)(C)O,0,0.6270270270270271,0.6270270270270271,0.6270270270270271,0.6179775280898876,39,40,39,27
430,P431,./images/P431.png,FC(F)OC1=CC(C(C)C)=C(NC(N=S(N)(C2=CN=C(C(C)(O)C)S2)=O)=O)C(C3CC3)=C1,CC(C)C1=CC(OC(F)F)=CC2=C1NC(=O)N=S(=O)(C1=CN=C(C(C)(C)O)S1)N1CC21,0,CC(C)C1=CC(OC(F)F)=CC2=C1NC(=O)N=S(=O)(C1=CN=C(C(C)(C)O)S1)N1[C@H]3C2[C@H]31,0,FC(Oc1cc(C(C)C)c(c(c1)C1C*1)NC(=O)N=S(=O)(c1cnc(s1)C(O)(C)C)N)F,0,c,0,0.5221674876847291,0.5170731707317073,0.8910891089108911,0.0,17,28,1,61
431,P432,./images/P432.png,C1CCC2=C(C=3CCCC3C=C12)NC(=O)OCC(=O)OCC,CCOC(=O)COC(=O)NC1=C2CCCC2=CC2=C1CCC2,1,CC.CCOC(=O)COC(=O)NC1=C2CCCC2=CC2=C1CCC2,1,CCOC(=O)COC(=O)Nc1c2CCCc2cc2c1CCC2,1,CCOC(=O)COC(=O)Nc1c2c(cc3c1CCC3)CCC2,1,1.0,0.9818181818181818,1.0,1.0,0,0,0,0
432,P433,./images/P433.png,FC1=C(C(=CC=C1)F)NC(=O)OCC(=O)OCC,CCOC(=O)COC(=O)NC1=C(F)C=CC=C1F,1,CCOC(=O)COC(=O)NC1=C(F)C=CC=C1F,1,CCOC(=O)COC(=O)Nc1c(F)cccc1F,1,CCOC(=O)COC(=O)Nc1c(F)cccc1F,1,1.0,1.0,1.0,1.0,0,0,0,0
433,P434,./images/P434.png,ClC1=C(C(=CC=C1)Cl)NC(=O)OCC(=O)OCC,CCOC(=O)COC(=O)NC1=C(Cl)C=CC=C1Cl,1,CCOC(=O)COC(=O)NC1=C(Cl)C=CC=C1Cl,1,CCOC(=O)COC(=O)Nc1c(Cl)cccc1Cl,1,CCOC(=O)C*1c2cccc(Cl)c12,0,1.0,1.0,1.0,0.5,0,0,0,13
434,P435,./images/P435.png,C1(=CC=CC2=CC=CC=C12)NC(=O)OCC(=O)OCC,CCOC(=O)COC(=O)NC1=CC=CC2=C1C=CC=C2,1,CC.CCOC(=O)COC(=O)NC1=CC=CC2=C1C=CC=C2,1,CCOC(=O)COC(=O)Nc1cccc2c1cccc2,1,CCOC(=O)C*(O)c1cccc2ccccc12,0,1.0,0.9798657718120806,1.0,0.6231884057971014,0,0,0,4
435,P436,./images/P436.png,CC1(OC2=C(C1)C=CC=C2NC(=O)OCC(=O)OCC)C,CCOC(=O)COC(=O)NC1=CC=CC2=C1OC(C)(C)C2,1,CCOC(=O)COC(=O)NC1=CC=CC2=C1OC(C)(C)C2,1,CCOC(=O)COC(=O)Nc1cccc2c1OC(C2)(C)C,1,CCOC(=O)COC(=O)Nc1cccc2c1OC(C)(C)C2,1,1.0,1.0,1.0,1.0,0,0,0,0
