key,Img_path,GD,OCMR,Group,Is_OCMR_true,OSRA,Is_OSRA_true,MolVec,Is_MolVec_true,Imago,Is_Imago_true
UOB_0005137,UOB_0005137.png,O=S(=O)(Cl)c1sc(-c2ccccc2)nc1-c1ccccc1,O=S(=O)(Cl)C1=C(C2=CC=CC=C2)N=C(C2=CC=CC=C2)S1,UOB,True,O=[S+]c1sc(nc1c1ccccc1)c1ccccc1,False,[O-]=[S+]C1=C(C2=CC=CC=C2)N=C(C2=CC=CC=C2)S1,False,Sc1sc(-c2ccccc2)nc1-c1ccccc1,False
USPTO_0004271,USPTO_0004271.png,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)CC2=O,CN1C(C#N)=CC=C1C1=CC=C2C(=O)CC(C)(C)C2=C1,USPTO,True,N#Cc1ccc(n1C)c1ccc2c(c1)C(C)(C)CC2=O,True,CN1C(C#N)=CC=C1C1=CC=C2C(=O)CC(C)(C)C2=C1,True,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)CC2=O,True
UOB_0000386,UOB_0000386.png,COC(OC)C(=O)/C=C/N(C)C,COC(OC)C(=O)C=CN(C)C,UOB,False,COC(C(=O)/C=C/N(C)C)OC,True,COC(OC)C(=O)/C=C/N(C)C,True,COC(OC)C(=O)/C=C/N(C)C,True
USPTO_0002788,USPTO_0002788.png,Nc1ccccc1NC(=O)c1cc2cc(NC(=O)CCCc3cccnc3)ccc2o1,NC1=C(NC(=O)C2=CC3=C(C=CC(NC(=O)CCCC4=CC=CN=C4)=C3)O2)C=CC=C1,USPTO,True,O=C(Nc1ccc2c(c1)cc(o2)C(=O)Nc1ccccc1N)CCCc1cccnc1,True,NC1=C(NC(=O)C2=CC3=C(/C=C\C(NC(=O)CCCC4=CC=CN=C4)=C/3)O2)C=CC=C1,True,Nc1ccccc1NC(=O)c1cc2cc(NC(=O)CCCc3cccnc3)ccc2o1,True
UOB_0000872,UOB_0000872.png,CCOC(=O)c1cn2c(n1)CNCC2.Cl.Cl,CCOC(=O)C1=CN2CCNCC2=N1,UOB,True,CCOC(=O)c1cn2c(n1)CNCC2,True,CCOC(=O)C1=C/N2CCNC\C2=N\1,True,CCOC(=O)c1cn2c(n1)CNCC2,True
USPTO_0003234,USPTO_0003234.png,Cc1ccc(OCC(=O)N(NC(=O)c2ccccc2)C(C)C)c(-c2ccccc2OC(F)(F)F)c1,CC1=CC(C2=CC=CC=C2OC(F)(F)F)=C(OCC(=O)N(NC(=O)C2=CC=CC=C2)C(C)C)C=C1,USPTO,True,Cc1ccc(c(c1)c1ccccc1OC(F)(F)F)OCC(=O)*(C(C)C)NC(=O)c1ccccc1,False,CC1=CC(C2=CC=CC=C2OC(F)(F)F)=C(OCC(=O)N(NC(=O)C2=CC=CC=C2)C(C)C)C=C1,True,Cc1ccc(OCC(=O)N(NC(=O)c2ccccc2)C(C)C)c(-c2ccccc2OC(F)(F)F)c1,True
UOB_0000191,UOB_0000191.png,O=Cc1ccc(B2OCCCO2)cc1,O=CC1=CC=C(B2OCCCO2)C=C1,UOB,True,O=Cc1ccc(cc1)*1OCCCO1,False,O=CC1=CC=C(B2OCCCO2)C=C1,True,O=Cc1ccc([SH]2OCCCO2)cc1,False
USPTO_0005364,USPTO_0005364.png,COc1ccnc(C(=O)N[C@H]2O[C@@H](C)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)c1O,COC1=C(O)C(C(=O)N[C@H]2O[C@@H](C)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)=NC=C1,USPTO,True,O=Nc1c(OC)ccnc1C(=O)*[C@H]1O[C@@H](C)[C@H]([C@H]([C@@H]1OC(=O)C)OC(=O)C)OC(=O)C,False,COC1=C(O)C(C(=O)N[C@H]2O[C@@H](C)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)=NC=C1,True,COc1ccnc(C(=O)N[C@H]2O[C@@H](C)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)c1O,True
UOB_0002201,UOB_0002201.png,Cc1ccc(C)c(C(O)C(=O)O)c1,CC1=CC=C(C)C(C(O)C(=O)O)=C1,UOB,True,Cc1ccc(cc1C(C(=O)O)O)C,True,CC1=CC=C(C)C(C(O)C(=O)O)=C1,True,,False
USPTO_0001957,USPTO_0001957.png,Cc1cc(F)ccc1-c1nc(NCCc2noc(=O)[nH]2)nc2c1ccc(=O)n2-c1c(F)cccc1F,CC1=C(C2=NC(NCCC3=NOC(=O)N3)=NC3=C2C=CC(=O)N3C2=C(F)C=CC=C2F)C=CC(F)=C1,USPTO,True,Fc1ccc(c(c1)C)c1nc(NCCc2noc(=O)[nH]2)nc2c1C=CC(=O)*2c1c(F)cccc1F,False,CC1=C(C2=NC(NCCC3=NOC(=O)N3)=NC3=C2C=CC(=O)N3C2=C(C)C=CC=C2F)C=CC(F)=C1,False,Cc1cc(F)ccc1-c1nc(NCCc2noc(=O)[nH]2)nc2c1ccc(=O)n2-c1c(F)cccc1F,True
UOB_0005329,UOB_0005329.png,SC1=NNC(c2ccccn2)S1,SC1=NNC(C2=CC=CC=N2)S1,UOB,True,SC1=NNC(S1)c1ccccn1,True,SC1=NNC(C2=CC=CC=N2)S1,True,C/N=C(/S)SC(C)c1ccccn1.CC.CCCCC,False
UOB_0004257,UOB_0004257.png,OB(O)c1cccc(O)c1,OB(O)C1=CC=CC(O)=C1,UOB,True,Oc1cccc(c1)B(O)O,True,O=[SH](=O)C1=CC=CC(O)=C1,False,OB(O)c1cccc(O)c1,True
USPTO_0003243,USPTO_0003243.png,CC(C)N(NC(=O)C1CCSCC1)C(=O)COc1ccc(F)cc1-c1ccccc1OC(F)(F)F,CC(C)N(NC(=O)C1CCSCC1)C(=O)COC1=C(C2=CC=CC=C2OC(F)(F)F)C=C(F)C=C1,USPTO,True,O=C(C1CCSCC1)NN(C(=O)COc1ccc(cc1c1ccccc1OC(F)(F)F)F)C(C)C,True,CC(C)N(NC(=O)C1CCSCC1)C(=O)COC1=C(C2=CC=CC=C2OC(F)(F)F)C=C(F)C=C1,True,CC(C)N(NC(=O)C1CCSCC1)C(=O)COc1ccc(F)cc1-c1ccccc1OC(F)(F)F,True
UOB_0000362,UOB_0000362.png,CC1(C)CCc2cc(C=O)ccc2O1,CC1(C)CCC2=C(C=CC(C=O)=C2)O1,UOB,True,O=Cc1ccc2c(c1)CCC(O2)(C)C,True,CC1(C)CCC2=C(C=CC(C=O)=C2)O1,True,CC1(C)CCc2cc(C=O)ccc2O1,True
USPTO_0001768,USPTO_0001768.png,CS(=O)(=O)c1nc(-c2ccccc2F)c2ccc(=O)n(-c3ccccc3F)c2n1,CS(=O)(=O)C1=NC2=C(C=CC(=O)N2C2=CC=CC=C2F)C(C2=C(F)C=CC=C2)=N1,USPTO,True,Fc1ccccc1c1*c(nc2c1ccc(=O)n2c1ccccc1F)S(=O)(=O)C,False,CS(=O)(=O)C1=N/C2=C(C=CC(=O)N2C2=CC=CC=C2F)/C(C2=C(F)C=CC=C2)=N\1,True,CS(=O)(=O)c1nc(-c2ccccc2F)c2ccc(=O)n(-c3ccccc3F)c2n1,True
UOB_0004484,UOB_0004484.png,COc1cc(N=C=S)cc(OC)c1,COC1=CC(N=C=S)=CC(OC)=C1,UOB,True,COc1cc(N=C=S)cc(c1)OC,True,COC1=CC(N=C=S)=CC(OC)=C1,True,,False
USPTO_0004631,USPTO_0004631.png,C[NH+]1CCN(c2cnn(-c3ccc(C(F)(F)F)cc3)c(=O)c2Oc2ccc(-c3ccccc3)cc2)CC1.[Cl-],CCN(CC)C1=C(OC2=CC=C(C3=CC=CC=C3)C=C2)C(=O)N(C2=CC=C(C(F)(F)F)C=C2)N=C1,USPTO,False,O=c1c(OC2=CCC(C=C2)(C)c2ccccc2)c(cnn1c1ccc(cc1)C(F)(F)F)*1CC*(=[IH])(CC1)C,False,CC1CCN(C2=C(OC3=CC=C(C4=CC=CC=C4)C=C3)C(=O)N(C3=CC=C(C(C)(F)F)C=C3)N=C2)CC1,False,C[W]1CCN(c2cnn(-c3ccc(C(F)(F)F)cc3)c(=O)c2Oc2ccc(-c3ccccc3)cc2)CC1,False
UOB_0004776,UOB_0004776.png,COC(=O)c1ccc(OC)c(C#N)c1,COC(=O)C1=CC(C#N)=C(OC)C=C1,UOB,True,COC(=O)c1ccc(c(c1)C#N)OC,True,COC(=O)C1=CC(C#N)=C(OC)C=C1,True,COC(=O)c1ccc(OC)c(C#N)c1,True
UOB_0003087,UOB_0003087.png,BrCC1CCCO1,BrCC1CCCO1,UOB,True,BrCC1CCCO1,True,BrCC1CCCO1,True,BrCC1CCCO1,True
USPTO_0000039,USPTO_0000039.png,Cc1cc(O)c(C(C)(C)C)cc1Cc1cc(C(C)(C)C)c(O)cc1C,Cc1=c-c(O)=c(C(C)(C)C)-c=c-1Cc1=c-c(C(C)(C)C)=c(O)-c=c-1C,USPTO,True,CC(c1cc(*c2cc(c(cc2C)*)C(C)(C)C)c(cc1*)C)(C)C,False,C[C@@H]1C2CC34CC5CC6C(O)=C53(C(C)(C)C)C4C1(CC134=C57(C)=C8C5C5C9CC(C(C)(C)C)(=C1C1(CC137)C4)C8(O)C95)C62C,False,,False
USPTO_0003090,USPTO_0003090.png,CS(=O)(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)O)CC3=O,CS(=O)(=O)C1=CC(F)=CC2=C1N(CC1=CC=C(Cl)C=C1)/C1=C\2C(=O)C[C@@H]1CC(=O)O,USPTO,True,OC(=O)C[C@H]1CC(=O)c2c1n(Cc1ccc(cc1)Cl)c1c2cc(cc1S(=O)(=O)*)F,False,CS(=O)(=O)C1=CC(F)=CC2=C1N(CC1=CC=C(Cl)C=C1)C1=C2C(=O)C[C@@H]1CC(=O)O,True,Cc1ccc(Cn2c3c(c4cc(F)cc(S(C)(=O)=O)c42)C(=O)C[C@@H]3CC(=O)O)cc1,False
UOB_0002875,UOB_0002875.png,CC(C)OC(=O)c1cccc(B(O)O)c1,CC(C)OC(=O)C1=CC(B(O)O)=CC=C1,UOB,True,CC(OC(=O)c1cccc(c1)S(O)*)C,False,CC(C)OC(=O)C1=CC([S@+](C)[O-])=CC=C1,False,,False
USPTO_0005236,USPTO_0005236.png,Nc1ccc(Sc2ccc(C(F)(F)F)cc2)cc1,NC1=CC=C(SC2=CC=C(C(F)(F)F)C=C2)C=C1,USPTO,True,*c1ccc(cc1)Sc1ccc(cc1)C(F)(F)F,False,NC1=CC=C(SC2=CC=C(C(F)(F)F)C=C2)C=C1,True,Nc1ccc(Sc2ccc(C(F)(F)F)cc2)cc1,True
UOB_0003735,UOB_0003735.png,O=C(O)c1cccc(Cl)n1,O=C(O)C1=NC(Cl)=CC=C1,UOB,True,Clc1cccc(n1)C(=O)O,True,O=C(O)C1=NC(Cl)=CC=C1,True,Cc1cccc(C(=O)O)n1,False
USPTO_0004992,USPTO_0004992.png,CC(C)(C)NS(=O)(=O)C1(C(=O)c2ccccc2)CC1,CC(C)(C)NS(=O)(=O)C1(C(=O)c2ccccc2)CC1,USPTO,True,O=C(C1(CC1)S(=O)(=O)*C(C)(C)C)c1ccccc1,False,CC(C)(C)NS(=O)(=O)C1(C(=O)[H]2=CC=CC=C2)CC1,False,CC(C)(C)NS(=O)(=O)C1(C(=O)c2ccccc2)CC1,True
UOB_0003977,UOB_0003977.png,Cn1cncc1CO,CN1C=NC=C1CO,UOB,True,Cn1cncc1CO,True,CN1C=NC=C1CO,True,,False
USPTO_0002880,USPTO_0002880.png,CCCCCN1CCN(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2ccc(OC)cc2)CC1,CCCCCN1CCN(S(=O)(=O)NCCC2=C(C3=CC=C(OC)C=C3)NC(C3=CC=CC=C3)=N2)CC1,USPTO,True,CCCCCN1CCN(CC1)S(=O)(=O)NCCc1nc([nH]c1c1ccc(cc1)OC)c1ccccc1,True,CCCCCN1CCN(S(=O)(=O)NCCC2=C(C3=CC=C(OC)C=C3)NC(C3=CC=CC=C3)=N2)CC1,True,CCCCCN1CCN(S(=O)(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2ccc(OC)cc2)CC1,True
UOB_0003094,UOB_0003094.png,COC(=O)c1sccc1N=C(O)CBr,COC(=O)C1=C(NC(=O)CBr)C=CS1,UOB,False,BrCC(=O)Nc1ccsc1C(=O)OC,False,COC(=O)C1=C(NC(=O)CBr)C=CS1,False,COC.O=Cc1sccc1NC(=O)CBr,False
USPTO_0001968,USPTO_0001968.png,COCC(N)COc1ccccc1,COC[C@H](N)COC1=CC=CC=C1,USPTO,False,COCC(COc1ccccc1)*,False,COCC(C)COC1=CC=CC=C1,False,COCC(N)COc1ccccc1,True
UOB_0001693,UOB_0001693.png,Fc1nc(Br)nn1Cc1ccccc1,FC1=NC(Br)=NN1CC1=CC=CC=C1,UOB,True,FC1=NC(=**1Cc1ccccc1)Br,False,FC1=NC(Br)=NN1CC1=CC=CC=C1,True,,False
USPTO_0000928,USPTO_0000928.png,Cc1c(C(=O)c2ccccc2)cn2ncnc(Cl)c12,CC1=C2C(Cl)=NC=NN2C=C1C(=O)C1=CC=CC=C1,USPTO,True,O=C(c1cn2c(c1C)c(Cl)ncn2)c1ccccc1,True,CC1=C2\C(Cl)=NC=NN2/C=C\1C(=O)C1=CC=CC=C1,True,Cc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,False
UOB_0003603,UOB_0003603.png,ClCc1csc2ccc(Br)cc12,ClCC1=CSC2=C1C=C(Br)C=C2,UOB,True,ClCc1csc2c1cc(Br)cc2,True,ClCC1=CSC2=C1C=C(Br)C=C2,True,ClCc1csc2ccc(Br)cc12,True
USPTO_0002192,USPTO_0002192.png,CCN(CC)CCCCOc1ccc(C(=O)N2CCC[C@H]2CN2CCCC2)cc1,CCCN(C)C[C@@H]1CCCN1C(=O)C1=CC=C(OCCCCN(CC)CC)C=C1,USPTO,False,*CN(CCCCOc1ccc(cc1)C(=O)N1CCC[C@H]1CN1CCCC1)CC,False,CCN(CC)CCCCOC1=CC=C(C(=O)N2CCC[C@H]2CN2CCCC2)C=C1,True,CCN(CC)CCCCOc1ccc(C(=O)N2CCC[C@H]2CN2CCCC2)cc1,True
UOB_0004897,UOB_0004897.png,N#Cc1c(C(F)(F)F)cc(-c2ccccc2)nc1S,N#CC1=C(C(F)(F)F)C=C(C2=CC=CC=C2)N=C1S,UOB,True,N#Cc1c(S)nc(cc1C(F)(F)F)c1ccccc1,True,N#CC1=C(C(F)(F)F)C=C(C2=CC=CC=C2)N=C1S,True,N#Cc1c(C(F)(F)F)cc(-c2ccccc2)nc1S,True
USPTO_0001080,USPTO_0001080.png,CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)C(Cn1ccc(OCc2ccccc2)cc1=O)C(=O)N1CCC(N2CCCCC2)CC1,*C(CN1C=CC(OCC2=CC=CC=C2)=CC1=O)C(=O)N1CCC(N2CCCCC2)CC1,USPTO,False,O=C(N(C(C(=O)N1CCC(CC1)N1CCCCC1)Cn1ccc(cc1=O)OCc1ccccc1)C(=O)OC(C)(C)C)OC(C)(C)C,True,CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)C(CN1C=CC(OCC2=CC=CC=C2)=CC1=O)C(=O)N1CCC(N2CCCCC2)CC1,True,*C(Cn1ccc(OCc2ccccc2)cc1=O)C(=O)N1CCC(N2CCCCC2)CC1,False
UOB_0001581,UOB_0001581.png,CC(C)(C)C1=NN=C(O)C1,CC(C)(C)C1=NNC(=O)C1,UOB,False,CC(C1=NNC(=O)C1)(C)C,False,CC(C)(C)C1=NNC(=O)C1,False,CC(C)(C)C(=N)CC(N)=O,False
USPTO_0002427,USPTO_0002427.png,CC(Cc1c[nH]cn1)C(=O)O,CC(CC1=CNC=N1)C(=O)O,USPTO,True,**(Cc1c[nH]cn1)C,False,C[C@]12OC1(=O)C2(I)C1=CNC=C1,False,C=*C.CC(Cc1c[nH]cn1)C(=O)O,True
UOB_0005165,UOB_0005165.png,COc1ccc(S(=O)(=O)Cl)c(OC)c1,COC1=CC=C(S(=O)(=O)Cl)C(OC)=C1,UOB,True,COc1cc(OC)ccc1S(=O)(=O)Cl,True,COC1=CC=C(S(=O)(=O)Cl)C(OC)=C1,True,COc1ccc(SCl)c(OC)c1,False
USPTO_0005255,USPTO_0005255.png,CC1(C)CC(NC(=O)c2ncccc2O)CC(C)(C)C1=O,CC1(C)CC(NC(=O)C2=NC=CC=C2O)CC(C)(C)C1=O,USPTO,True,O=C1C(C)(C)CC(CC1(C)C)NC(=O)c1ncccc1O,True,CC1(C)CC(NC(=O)C2=NC=CC=C2O)CC(C)(C)C1=O,True,CC1(C)CC(NC(=O)c2ncccc2O)CC(C)(C)C1=O,True
USPTO_0000761,USPTO_0000761.png,C[C@@H](CN1CC(C)(C)c2cc(F)ccc21)NC(=O)O[C@@H](CC1CCCCC1)C(=O)N1CCS(=O)(=O)CC1,C[C@@H](CN1CC(C)(C)C2=C1C=CC(F)=C2)NC(=O)O[C@@H](CC1CCCCC1)C(=O)N1CCS(=O)(=O)CC1,USPTO,True,C[C@@H](CN1CC(c2c1ccc(c2)*)(C)C)*C(=O)O[C@H](C(=O)N1CCS(=O)(=O)CC1)CC1CCCCC1,False,C[C@@H](CN1CC(C)(C)C2=C1C=CC(F)=C2)NC(=O)O[C@@H](CC1CCCCC1)C(=O)N1CCC(=O)(=O)CC1,False,C[C@@H](CN1CC(C)(C)c2cc(F)ccc21)NC(=O)O[C@@H](CC1CCCCC1)C(=O)N1CCS(=O)(=O)CC1,True
UOB_0000550,UOB_0000550.png,CNCc1csc(C2CCN(C(=O)OC(C)(C)C)CC2)n1,CNCC1=CSC(C2CCN(C(=O)OC(C)(C)C)CC2)=N1,UOB,True,CNCc1csc(n1)C1CCN(CC1)C(=O)OC(C)(C)C,True,CNCC1=CSC(C2CCN(C(=O)OC(C)(C)C)CC2)=N1,True,CNCc1csc(C2CCN(C=O)CC2)n1.COC(C)(C)C,False
USPTO_0004728,USPTO_0004728.png,CCc1nnc2ccc(Sc3ccccc3)cn12,CCC1=NN=C2C=CC(SC3=CC=CC=C3)=CN21,USPTO,True,C=*Cc1nnc2n1cc(cc2)Sc1ccccc1,False,CCC1=NN=C2C=CC(SC3=CC=CC=C3)=CN21,True,CCc1nnc2ccc(Bc3ccccc3)cn12,False
UOB_0001408,UOB_0001408.png,O=C(O)C1CCCN(C(=O)OCc2ccccc2)C1,O=C(O)C1CCCN(C(=O)OCC2=CC=CC=C2)C1,UOB,True,OC(=O)C1CCCN(C1)C(=O)OCc1ccccc1,True,O=C(O)C1CCCN(C(=O)OCC2=CC=CC=C2)C1,True,,False
USPTO_0003321,USPTO_0003321.png,CCOC(=O)c1cc(-c2ccccc2)n(N)c1-c1cccc2ccccc12,CCOC(=O)C1=C(C2=CC=CC3=CC=CC=C32)N(N)C(C2=CC=CC=C2)=C1,USPTO,True,CCOC(=O)C1=C(*(C(=C1)c1ccccc1)N)c1cccc2c1cccc2,False,NN1C(C2=CC=CC=C2)=CC(C(=O)OBr)=C1C1=CC=CC2=CC=CC=C21,False,CCOC(=O)c1cc(-c2ccccc2)n(N)c1-c1cccc2ccccc12,True
UOB_0001061,UOB_0001061.png,Nc1cc(F)c(Cl)cc1N,NC1=C(N)C=C(Cl)C(F)=C1,UOB,True,Nc1cc(Cl)c(cc1N)F,True,NC1=C(N)C=C(Cl)C(F)=C1,True,,False
USPTO_0003370,USPTO_0003370.png,CC[C@@H](COC)n1cc(Br)nc(N2CCc3cc(Cl)cc(Cl)c32)c1=O,[H][C@](CC)(COC)N1C=C(Br)N=C(N2CCC3=C2C(Cl)=CC(Cl)=C3)C1=O,USPTO,True,COC[C@@H](n1cc(Br)nc(c1=O)N1CCc2c1c(Cl)cc(c2)Cl)CC,True,[H][C@](CC)(COC)N1C=C(Br)N=C(N2CCC3=C2C(Cl)=CC(Cl)=C3)C1=O,True,CC[C@@H](COC)n1cc(Br)nc(N2CCc3cc(C)cc(C)c32)c1=O,False
UOB_0002832,UOB_0002832.png,CCOC(=O)Cc1csc(C)n1,CCOC(=O)CC1=CSC(C)=N1,UOB,True,CCOC(=O)Cc1csc(n1)C,True,CCOC(=O)CC1=CSC(C)=N1,True,CCOC(=O)Cc1csc(C)n1,True
USPTO_0005617,USPTO_0005617.png,CCC(CC)C(=O)Oc1c(OC)ccnc1C(=O)N[C@H]1COC(=O)[C@H](Cc2ccccc2)[C@@H](OC(=O)C(C)C)[C@H](C)OC1=O,CCC(CC)C(=O)OC1=C(C(=O)N[C@H]2COC(=O)[C@@]3(*C3)[C@@H](OC(=O)C(C)C)[C@H](C)OC2=O)N=CC=C1OC,USPTO,False,CCC(C(=O)Oc1c(OC)ccnc1C(=O)N[C@H]1COC(=O)[C@@H]([C@H]([C@@H](OC1=O)C)OC(=O)C(C)C)Cc1ccccc1)CC,True,CCC(CC)C(=O)OC1=C(C(=O)N[C@H]2COC(=O)[C@H](CC3=CC=CC=C3)[C@@H](OC(=O)C(C)C)[C@H](C)OC2=O)N=CC=C1OC,True,CCC(CC)C(=O)Oc1c(OC)ccnc1C(=O)N[C@H]1COC(=O)[C@H](Cc2ccccc2)[C@@H](OC(=O)C(C)C)[C@H](C)OC1=O,True
UOB_0005575,UOB_0005575.png,CC(C)(C)OC(=O)N1CCC(c2nc(C=O)cs2)CC1,CC(C)(C)OC(=O)N1CCC(C2=NC(C=O)=CS2)CC1,UOB,True,O=Cc1csc(n1)C1CCN(CC1)C(=O)OC(C)(C)C,True,CC(C)(C)OC(=O)N1CCC(C2=NC(C=O)=CS2)CC1,True,CC(C)(C)OC(=O)N1CCC(c2nc(C=O)cs2)CC1,True
USPTO_0003925,USPTO_0003925.png,CN(C)C1CCN(c2ccc(-c3nnc(-c4ccc(-c5ccc(C#N)cc5)cc4)o3)cc2)C1,CN(C)C1CCN(C2=CC=C(C3=NN=C(C4=CC=C(C5=CC=C(C#N)C=C5)C=C4)O3)C=C2)C1,USPTO,True,N#Cc1ccc(cc1)c1ccc(cc1)c1nnc(o1)c1ccc(cc1)N1CCC(C1)N(C)C,True,CN(C)C1CCN(C2=CC=C(C3=NN=C(C4=CC=C(C5=CC=C(C=N)C=C5)C=C4)O3)C=C2)C1,False,CN(C)C1CCN(c2ccc(-c3nnc(-c4ccc(-c5ccc(C#N)cc5)cc4)o3)cc2)C1,True
UOB_0004783,UOB_0004783.png,CN(C)CCOc1ccc(C#N)cc1,CN(C)CCOC1=CC=C(C#N)C=C1,UOB,True,CN(CCOc1ccc(cc1)C#N)C,True,CN(C)CCOC1=CC=C(C#N)C=C1,True,CC(C)c1ccc(OCCN(C)C)cc1,False
USPTO_0004079,USPTO_0004079.png,COC(=O)c1cccc(S(=O)(=O)N(C)c2ccc(OCc3c(-c4ccccc4OC(F)(F)F)noc3C(C)C)cc2Cl)c1,COC(=O)C1=CC=CC(S(=O)(=O)N(C)C2=CC=C(OCC3=C(C(C)C)ON=C3C3=CC=CC=C3OC(F)(F)F)C=C2Cl)=C1,USPTO,True,COC(=O)c1cccc(c1)S(=O)(=O)N(c1ccc(cc1Cl)OCc1c(onc1c1ccccc1OC(F)(F)F)C(C)C)C,True,COC(=O)C1=CC=CC(S(=O)(=O)N(C)C2=CC=C(OCC3=C(C(C)C)ON=C3C3=CC=CC=C3OC(F)(F)F)C=C2Cl)=C1,True,COC(=O)c1cccc(S(=O)(=O)N(C)c2ccc(OCc3c(-c4ccccc4OC(F)(F)F)noc3C(C)C)cc2Cl)c1,True
UOB_0005295,UOB_0005295.png,Cn1c(=O)c(C(=N)S)cn(-c2ccccc2)c1=O,CN1C(=O)C(C(N)=S)=CN(C2=CC=CC=C2)C1=O,UOB,False,NC(=S)c1cn(c2ccccc2)c(=O)n(c1=O)C,False,CN1C(=O)C(C(N)=S)=CN(C2=CC=CC=C2)C1=O,False,Cn1c(=O)c(C(N)=S)cn(-c2ccccc2)c1=O,False
USPTO_0002993,USPTO_0002993.png,CCCCc1ccc(NC(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2ccc(OC)cc2)cc1,CCCCC1=CC=C(NC(=O)NCCC2=C(C3=CC=C(OC)C=C3)NC(C3=CC=CC=C3)=N2)C=C1,USPTO,True,CCCCc1ccc(cc1)NC(=O)NCCc1nc([nH]c1c1ccc(cc1)OC)c1ccccc1,True,CCCCC1=CC=C(NC(=O)NCCC2=C(C3=CC=C(OC)C=C3)NC(C3=CC=CC=C3)=N2)C=C1,True,CCCCc1ccc(NC(=O)NCCc2nc(-c3ccccc3)[nH]c2-c2ccc(OC)cc2)cc1,True
UOB_0003704,UOB_0003704.png,N#Cc1ccc(C(F)(F)F)cc1Cl,N#CC1=C(Cl)C=C(C(F)(F)F)C=C1,UOB,True,N#Cc1ccc(cc1Cl)C(F)(F)F,True,N#CC1=C(Cl)C=C(C(F)(F)F)C=C1,True,,False
USPTO_0005213,USPTO_0005213.png,C=CCNS(=O)(=O)c1ccc(Br)cc1,C=CCNS(=O)(=O)C1=CC=C(Br)C=C1,USPTO,True,C=CCNS(=O)(=O)c1ccc(cc1)*,False,C=CCNS(=O)(=O)C1=CC=C(Br)C=C1,True,C=CCNS(=O)(=O)c1ccc(Br)cc1,True
UOB_0001422,UOB_0001422.png,CC(C)(C)OC(=O)N1CCCC(Oc2ccccc2[N+](=O)[O-])C1,CC(C)(C)OC(=O)N1CCCC(OC2=CC=CC=C2[N+](=O)[O-])C1,UOB,True,O=C(N1CCCC(C1)Oc1ccccc1N(=O)=O)OC(C)(C)C,True,CC(C)(C)OC(=O)N1CCCC(OC2=CC=CC=C2[N+](=O)[O-])C1,True,CC(C)(C)OC(=O)N1CCCC(Oc2ccccc2[N+](=O)[O-])C1,True
USPTO_0003205,USPTO_0003205.png,CC(C)N(NC(=O)c1ccccc1)C(=O)COc1ccc(F)cc1-c1ccc(F)cc1,CC(C)N(NC(=O)C1=CC=CC=C1)C(=O)COC1=C(C2=CC=C(F)C=C2)C=C(F)C=C1,USPTO,True,Fc1ccc(c(c1)c1ccc(cc1)F)OCC(=O)N(C(C)C)NC(=O)c1ccccc1,True,CC1=CC=C(C2=C(OCC(=O)N(NC(=O)C3=CC=CC=C3)C(C)C)C=CC(F)=C2)C=C1,False,CC(C)N(NC(=O)c1ccccc1)C(=O)COc1ccc(F)cc1-c1ccc(F)cc1,True
UOB_0000969,UOB_0000969.png,CCOC(=O)c1c(C)csc1N,CCOC(=O)C1=C(N)SC=C1C,UOB,True,CCOC(=O)c1c(N)scc1C,True,CCOC(=O)C1=C(N)SC=C1C,True,,False
UOB_0000608,UOB_0000608.png,CNCc1ccc(-c2ccncc2)cc1,CNCC1=CC=C(C2=CC=NC=C2)C=C1,UOB,True,CNCc1ccc(cc1)c1ccncc1,True,CNCC1=CC=C(C2=CC=NC=C2)C=C1,True,CNCc1ccc(-c2ccncc2)cc1,True
USPTO_0000173,USPTO_0000173.png,CC(C)CCC(C)(C)c1cc(O)c(C(C)(C)CCC(C)C)cc1O,CCCC(C)C(C)(C)c1=c(O)-c=c(C(C)(C)C(C)(C)CC)-c(O)=c-1,USPTO,False,C/*=C\*(=C)(C(c1cc(*)c(cc1*)C(*(=[C](*(*)*)(C)C)(C)C)(C(C)C)*)(*C)C*)C,False,CCC(C)C(C)(C)c1cc(O)c(C(C)(C)C)cc1O.CI,False,C*C.CC(C)CCC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,False
