Key,Smiles,Group,InitKey
usan_0003324,O=C1C(N2CCCCC2)CCN1c1ccccc1,usan,cas-1980-49-0
usan_0003325,C[C@@H]([C@H](O)c1ccccc1)N(C)CC=C1c2ccccc2CCc2ccccc21,usan,cas-90845-56-0
usan_0003326,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,usan,cas-848-75-9
usan_0003327,CCC(Br)(CC)C(=O)NC(=O)NC(C)=O,usan,cas-77-66-7
usan_0003328,CC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)O,usan,cas-120081-14-3
usan_0003329,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,usan,cas-2259-96-3
usan_0003330,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,usan,cas-531-76-0
usan_0003331,CC(C)NCC(O)COc1ccccc1C1CCCCC1.Cl,usan,cas-59333-90-3
usan_0003332,CSCCC(N)C(=O)O,usan,cas-59-51-8
usan_0003333,Nc1nc(-c2ccccc2)c(Br)c(=O)[nH]1,usan,cas-56741-95-8
usan_0003334,O=C(CNC(=O)c1ccc(Cl)cc1)NO,usan,cas-38274-54-3
usan_0003335,CCn1cc(C(=O)OCCN2CCC(C)CC2)c(=O)c2c3sc(=O)n(C)c3ccc21,usan,cas-42110-58-7
usan_0003336,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OP(C)(C)=O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,usan,cas-572924-54-0
usan_0003337,Cc1ccccc1N1CCN(C2CCc3cc(O)ccc3C2)CC1,usan,cas-70312-00-4
usan_0003338,CC(Cc1ccccc1)NCCC1c2ccccc2Sc2ccccc21,usan,cas-2949-95-3
usan_0003339,CCNC(C)Cc1cccc(C(F)(F)F)c1.Cl,usan,cas-404-82-0
usan_0003340,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4C(=O)C[C@@]32C)O[C@]12CC[C@@H](C)CO2,usan,cas-150332-35-7
usan_0003341,CC(C)c1ncc([N+](=O)[O-])n1C,usan,cas-14885-29-1
usan_0003342,O=C(Nc1ccc(Br)cc1)c1cc(Br)c(Br)s1,usan,cas-15686-72-3
usan_0003343,C[C@@H](COc1ccccc1)N[C@@H](CO)[C@H](O)c1ccccc1,usan,cas-68567-30-6
usan_0003344,Cl.Cl.c1ccc2c(c1)CC[C@H](CNCCCNC1=NCCCN1)O2,usan,cas-155428-00-5
usan_0003345,O=C(NCCN1CCN(c2cccc3c2OC[C@H](CO)O3)CC1)c1ccc(F)cc1,usan,cas-98206-10-1
usan_0003346,CNC(=O)c1c(Br)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(Br)c(N(C)C(C)=O)c1Br,usan,cas-96191-65-0
usan_0003347,CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C,usan,cas-26305-03-3
usan_0003348,Cc1nccnc1N1CCCCC1.O=S(=O)(O)O,usan,cas-2856-75-9
usan_0003349,OC1CCN(c2ccc(-c3ccc(Cl)cc3Cl)nn2)CC1,usan,cas-93181-85-2
usan_0003350,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN.Cl,usan,cas-101152-94-7
usan_0003351,CC(=O)Nn1cnc(=O)c(C#N)c1,usan,cas-53131-74-1
usan_0003352,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,usan,cas-585-86-4
usan_0003353,CC(CC1CCCCC1)NCCC(c1ccccc1)c1ccccc1,usan,cas-57653-27-7
usan_0003354,CC[C@]1(CO)CCCN2CCc3c([nH]c4ccccc34)[C@@H]21,usan,cas-106498-99-1
usan_0003355,NCC(=O)O,usan,cas-56-40-6
usan_0003356,CC[C@]1(C)C[C@@H](OC(=O)CSc2nnc(N)[nH]2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,usan,cas-76530-44-4
usan_0003357,Cl.Cl.Fc1cccc2c1O[C@H]1CNC[C@@H]1O2.Fc1cccc2c1O[C@H]1CNC[C@@H]1O2.O,usan,cas-111793-41-0
usan_0003358,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,usan,cas-7261-97-4
usan_0003359,O=C1CCC(c2ccc(NC(=O)CCN3CCC(c4ccccc4)CC3)cc2)=NN1,usan,cas-93277-96-4
usan_0003360,COc1ccc(CCNC(C)C(O)c2ccc(O)c(NS(C)(=O)=O)c2)cc1.Cl,usan,cas-7660-71-1
usan_0003361,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,usan,cas-50-27-1
usan_0003362,C#CC(C)(C)N(C)C(C)(C)C,usan,cas-3735-65-7
usan_0003363,O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1.[Cl-].[Cl-],usan,cas-114-90-9
usan_0003364,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,usan,cas-360-70-3
usan_0003365,C[C@H](CS)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O.N=C(N)NCCC[C@H](N)C(=O)O,usan,cas-81872-09-5
usan_0003366,CCOC(C)=O,usan,cas-141-78-6
usan_0003367,COc1ccc(-c2[nH]c3ccccc3c2-c2ccc(OC)cc2)cc1,usan,cas-5034-76-4
usan_0003368,O=C1C(O)=C(O)C(=O)C(O)=C1O,usan,cas-319-89-1
usan_0003369,CNC(=O)c1c(I)c(NC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)c(I)c(NC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)c1I,usan,cas-63941-74-2
usan_0003370,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,usan,cas-16915-70-1
usan_0003371,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=CCS[C@H]12)c1csc(N)n1.[Na+],usan,cas-68401-82-1
usan_0003372,Fc1cccc2c1CN(NC1=NCCN1)C2,usan,cas-110605-64-6
usan_0003373,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21,usan,cas-800-22-6
usan_0003374,NC(=O)c1ccc(F)c2c1C[C@@H](N(C1CCC1)C1CCC1)CO2,usan,cas-169758-66-1
usan_0003375,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1.[Br-].[Br-],usan,cas-52212-02-9
usan_0003376,CCOC(=O)C(C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]2(C)C)c1ccccc1.COS(=O)(=O)[O-],usan,cas-113932-41-5
usan_0003377,CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,usan,cas-67375-30-8
usan_0003378,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,usan,cas-40034-42-2
usan_0003379,CC(C(=O)O)c1cccc2c(-c3ccccc3)coc12,usan,cas-67700-30-5
usan_0003380,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3.[I-].[I-],usan,cas-7601-55-0
usan_0003381,COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)CC3N(C)CC2,usan,cas-17127-48-9
usan_0003382,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,usan,cas-54965-21-8
usan_0003383,CC(C)c1ccc(NC(=O)CN(CC(=O)O)CC(=O)O)cc1,usan,cas-66292-53-3
usan_0003384,CS(=O)(=O)O.C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21,usan,cas-157605-25-9
usan_0003385,[11CH3]N1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,usan,cas-94153-50-1
usan_0003386,O=C(O)CCSCC(=O)O,usan,cas-4938-00-5
usan_0003387,C=N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccccc1,usan,cas-6489-97-0
usan_0003388,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC2SC(=O)[N-]C2=O)c2sccc12.[Na+],usan,cas-369631-81-2
usan_0003389,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,usan,cas-188196-22-7
usan_0003390,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,usan,cas-180200-68-4
usan_0003391,CC(=O)OCC[N+](C)(C)C.[Cl-],usan,cas-60-31-1
usan_0003392,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,usan,cas-51940-44-4
usan_0003393,C[N+](C)(C)CC1COCO1.[I-],usan,cas-541-66-2
usan_0003394,C=CC[N@@+]12CC[C@@]34c5ccccc5N5C=C6[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(C=C([C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69.[Cl-].[Cl-],usan,cas-15180-03-7
usan_0003395,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,usan,cas-130929-57-6
usan_0003396,Br.Oc1ccc([C@@H](O)[C@@H]2CCCCN2)cc1O,usan,cas-31842-61-2
usan_0003397,CN1CCC[C@@H](OC(=O)C(O)(c2ccccc2)C2CCCCC2)C1.Cl,usan,cas-1420-03-7
usan_0003398,CCCCCCCCCC1(C)OCC(COC(N)=O)O1,usan,cas-3567-40-6
usan_0003399,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C.Cl,usan,cas-1639-60-7
usan_0003400,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl,usan,cas-138452-21-8
usan_0003401,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1.CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1.O,usan,cas-77326-96-6
usan_0003402,CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C.Cl,usan,cas-35838-58-5
usan_0003403,Cc1cc2c(OCC(O)CNC(C)CCn3cnc4c3c(=O)n(C)c(=O)n4C)cccc2[nH]1,usan,cas-65184-10-3
usan_0003404,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,usan,cas-863-61-6
usan_0003405,O=C(NN1CCCCCC1)NS(=O)(=O)c1ccc(Cl)cc1,usan,cas-1228-19-9
usan_0003406,O=S(=O)(O)O.Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,usan,cas-32266-10-7
usan_0003407,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C(C)=C[C@]4(C)[C@H]3CC[C@]12C,usan,cas-1242-56-4
usan_0003408,CCNCC.O=S(=O)(O)c1cc(O)ccc1O,usan,cas-2624-44-4
usan_0003409,Cl.Cl.O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,usan,cas-130018-87-0
usan_0003410,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.O.O.O.[Cl-],usan,cas-7220-79-3
usan_0003411,NCCOC(c1ccc(F)cc1)c1ccc(Cl)cc1,usan,cas-50583-06-7
usan_0003412,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,usan,cas-3105-97-3
usan_0003413,CCN(CC)CC(C)C(C)OC(=O)c1ccc(OCC(C)C)cc1,usan,cas-299-61-6
usan_0003414,C#CCN(C)Cc1ccccc1.Cl,usan,cas-306-07-0
usan_0003415,CCC(=O)C(CC(C)N1CCOCC1)(c1ccccc1)c1ccccc1,usan,cas-467-84-5
usan_0003416,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,usan,cas-89778-27-8
usan_0003417,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N.O=C(O)/C=C\C(=O)O,usan,cas-75507-68-5
usan_0003418,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,usan,cas-59032-40-5
usan_0003419,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21,usan,cas-449811-01-2
usan_0003420,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2.Cl,usan,cas-51781-21-6
usan_0003421,C=CCc1cc(-c2cc(CC=C)c(O)c(CN(CC)CC)c2)cc(CN(CC)CC)c1O.Cl.Cl,usan,cas-3624-96-2
usan_0003422,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.O.O.O.O.O.O=S(=O)(O)O,usan,cas-6211-15-0
usan_0003423,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1S,usan,cas-15686-78-9
usan_0003424,Nc1nc(OCCc2ccc(Cl)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,usan,cas-131865-88-8
usan_0003425,N=c1ccn2c(n1)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]12,usan,cas-31698-14-3
usan_0003426,O=C(O)/C=C\C(=O)O.OC1CCCc2nc3ccccc3c(NCc3ccccc3)c21,usan,cas-113108-86-4
usan_0003427,[N-]=[N+]=N[C@H]1C[C@H](n2ccc(=O)[nH]c2=O)O[C@@H]1CO,usan,cas-84472-85-5
usan_0003428,C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CCCC[C@@H]4[C@H]3CC[C@@]21C,usan,cas-16915-71-2
usan_0003429,CN1c2ccccc2Sc2ccc(CC(=O)O)cc21,usan,cas-13993-65-2
usan_0003430,CC1(C)S[C@@H]2[C@H](NC(=O)CSc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],usan,cas-4803-45-6
usan_0003431,C[N+](C)(C)CCO.Cn1c(=O)c2nc[n-]c2n(C)c1=O,usan,cas-4499-40-5
usan_0003432,CC(C)CCC(=O)CC[C@]1(C)[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2C.CS(=O)(=O)O,usan,cas-74559-85-6
usan_0003433,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,usan,cas-70-00-8
usan_0003434,CCCCCCCCCCCCCCN1CCN(CCN2CCN(C(=O)N(CC)CC)CC2)C1=O,usan,cas-41340-39-0
usan_0003435,CCCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC)CC[C@@H]12,usan,cas-39219-28-8
usan_0003436,O=P(O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O,usan,cas-21466-07-9
usan_0003437,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,usan,cas-16034-77-8
usan_0003438,C/C=C/CC(C(=O)O)c1ccc(-c2ccccc2)cc1,usan,cas-964-82-9
usan_0003439,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,usan,cas-55541-30-5
usan_0003440,CC(N)C12CC3CC(CC(C3)C1)C2.Cl,usan,cas-1501-84-4
usan_0003441,CC1=NC(=O)[C@](CCN(C(C)C)C(C)C)(c2ccccc2)[C@H]2CCCCN12,usan,cas-96914-39-5
usan_0003442,CC[N+](CC)(CC)CCOc1ccc(/C=C/c2ccccc2)cc1.[I-],usan,cas-77257-42-2
usan_0003443,COCCNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-].[Gd+3],usan,cas-131069-91-5
usan_0003444,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,usan,cas-94-62-2
usan_0003445,O=C(O)C[C@H](NC(=O)[C@@H]1CCCN(C(=O)CCC2CCNCC2)C1)c1cccnc1,usan,cas-198958-88-2
usan_0003446,Oc1c(I)cc(I)c2cccnc12,usan,cas-83-73-8
usan_0003447,CC(=O)CCC(=O)[O-].CC(=O)CCC(=O)[O-].O.O.[Ca+2],usan,cas-5743-49-7
usan_0003448,O=c1c(I)c[nH]cc1I,usan,cas-5579-93-1
usan_0003449,CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@H]1CC[C@@H](C)N(S(=O)(=O)c2ccccn2)CC1=O,usan,cas-362505-84-8
usan_0003450,N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O,usan,cas-135459-90-4
usan_0003451,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](OC(=O)CCCCCCC/C=C\CCCCCCCC)[C@H]1OC[C@H](O)[C@H]1OC(=O)CCCCCCC/C=C\CCCCCCCC,usan,cas-26266-58-0
usan_0003452,CCCCCC(C)(O)CS[C@@H]1[C@@H](CCCCCCC(=O)Oc2ccc(NC(=O)c3ccccc3)cc2)C(=O)C[C@H]1O,usan,cas-67040-53-3
usan_0003453,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21.[Br-],usan,cas-155-41-9
usan_0003454,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl.O,usan,cas-54143-57-6
usan_0003455,Cc1cc(=O)n(-c2ccccc2)n1C.OC(O)C(Cl)(Cl)Cl.OC(O)C(Cl)(Cl)Cl,usan,cas-480-30-8
usan_0003456,CNCCC=C1c2ccccc2C2CC2c2ccccc21.O=P(O)(O)O,usan,cas-51481-67-5
usan_0003457,C[C@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC(F)F)CCN1,usan,cas-153808-85-6
usan_0003458,O=C(O)Cc1cccc2c(=O)cc(-c3ccccc3)oc12,usan,cas-87626-55-9
usan_0003459,O=C1NC(=O)/C(=C\c2ccccc2)C2=C1CCCC2,usan,cas-35423-09-7
usan_0003460,CN(C)CCOC(C)(c1ccccc1)c1ccccc1,usan,cas-3572-74-5
usan_0003461,CC(C)(O/N=C(\C(=O)NC1CN(C(=O)[N-]S(=O)(=O)N2CCN(NC(=O)c3cc(=O)c(O)c[nH]3)C2=O)C1=O)c1csc(N)n1)C(=O)[O-].[Na+].[Na+],usan,cas-104393-00-2
usan_0003462,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OCCC(C)C)cc12.Cl.Cl,usan,cas-18984-80-0
usan_0003463,CCC(O)(c1ccccc1)c1cccc(C(F)(F)F)c1,usan,cas-56430-99-0
usan_0003464,CN1CCN=C1c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)c(F)c(N(C)CC(=O)O)c2F)c1,usan,cas-183305-24-0
usan_0003465,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC,usan,cas-35619-65-9
usan_0003466,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1.O=S(=O)(O)CCO,usan,cas-79483-69-5
usan_0003467,O=[N+]([O-])c1cc(Cl)cc(-c2cc(Cl)cc([N+](=O)[O-])c2O)c1O,usan,cas-10331-57-4
usan_0003468,CN(C)CCCN(C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C.Cl.Cl,usan,cas-1249-84-9
usan_0003469,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,usan,cas-91832-40-5
usan_0003470,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,usan,cas-35607-66-0
usan_0003471,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,usan,cas-25546-65-0
usan_0003472,CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1,usan,cas-104775-36-2
usan_0003473,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12.Cl,usan,cas-101827-46-7
usan_0003474,CCOc1ccc(CC(CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)cc1,usan,cas-135306-78-4
usan_0003475,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,usan,cas-206361-99-1
usan_0003476,CCC(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+],usan,cas-143-81-7
usan_0003477,O=C(O)[C@@H](O)[C@@H](O)C(=O)O.Oc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@@H]1CCOC3.Oc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@@H]1CCOC3,usan,cas-69815-39-0
usan_0003478,CCC(=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,usan,cas-125-58-6
usan_0003479,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,usan,cas-58769-17-8
usan_0003480,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,usan,cas-54048-10-1
usan_0003481,Cc1cccc(N2CC(CO)OC2=O)c1,usan,cas-29218-27-7
usan_0003482,FC(F)(F)C(F)(F)C(F)(F)F,usan,cas-76-19-7
usan_0003483,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)NC(=O)CCCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,usan,cas-51987-65-6
usan_0003484,CC(C)C[C@H](C(=O)NCC(N)=O)N(C)C(=O)[C@@H]1CCCN1.CC(C)C[C@H](C(=O)NCC(N)=O)N(C)C(=O)[C@@H]1CCCN1.O=S(=O)(O)O,usan,cas-61484-39-7
usan_0003485,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,usan,cas-87-08-1
usan_0003486,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,usan,cas-96829-58-2
usan_0003487,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,usan,cas-22071-15-4
usan_0003488,CCOc1ccc2nc(SC(C)(C(=O)O)c3ccccc3)sc2c1,usan,cas-79071-15-1
usan_0003489,O=C1c2ccccc2N(C(=O)CN2CCOCC2)CN1c1ccccc1,usan,cas-19395-58-5
usan_0003490,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C.Cl.Cl,usan,cas-116666-63-8
usan_0003491,CN(C)CCO/N=C(/C=C/c1ccc(O)cc1)c1ccccc1F,usan,cas-130579-75-8
usan_0003492,CC[N+](CC)(CC)CCOC(=O)c1ccc(OC)c(OC)c1OC.Cc1ccc(S(=O)(=O)[O-])cc1,usan,cas-391-70-8
usan_0003493,FCOC(C(F)(F)F)C(F)(F)F,usan,cas-28523-86-6
usan_0003494,O=[As](O)(O)c1ccc(NCCNc2ccc([As](=O)(O)O)cc2)cc1,usan,cas-3639-19-8
usan_0003495,COC(=O)[C@H]1[C@@H](c2ccc([123I])cc2)C[C@@H]2CC[C@H]1N2C,usan,cas-136794-86-0
usan_0003496,COCC(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,usan,cas-4366-18-1
usan_0003497,CC(C)Cn1c(=O)n(C)c(=O)c2nc(CCN3CCN(C(c4ccccc4)c4ccccc4)CC3)[nH]c21,usan,cas-90749-32-9
usan_0003498,CC(C)(Oc1ccc(Cl)cc1)C(=O)N1CSCC1C(=O)O,usan,cas-64179-54-0
usan_0003499,O.O.O.O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Ca+2].[Na+].[Na+],usan,cas-23411-34-9
usan_0003500,NC(Cc1ccc(Cl)cc1)C(=O)O,usan,cas-7424-00-2
usan_0003501,C[C@H](N)Cc1ccccc1.C[C@H](N)Cc1ccccc1.O=S(=O)(O)O,usan,cas-51-63-8
usan_0003502,CSc1ccccc1N(Cc1cccc(C(F)(F)F)c1)C(=O)CN(CCN(C)C)C(=O)OCC(C)C,usan,cas-113593-34-3
usan_0003503,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)[C@H]3SC2)s1,usan,cas-56187-47-4
usan_0003504,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,usan,cas-50-55-5
usan_0003505,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)[C@@H]1COc2cccc(OC)c2C1,usan,cas-138298-79-0
usan_0003506,CCCCCCCCNC(=N)NC(=N)NCc1ccc(Cl)c(Cl)c1.CCCCCCCCNC(=N)NC(=N)NCc1ccc(Cl)c(Cl)c1.Cl.Cl.O,usan,cas-218282-71-4
usan_0003507,CN(C)C(=O)CCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,usan,cas-26717-47-5
usan_0003508,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,usan,cas-25953-19-9
